,subject,predicate,object
14790,GSK3B,inhibits,RBM38
14792,GSK3B,inhibits,GPHN
14793,GSK3B,inhibits,EIF2B3
14796,GSK3B,inhibits,EIF2B4
14799,GSK3B,inhibits,MACF1
14800,GSK3B,inhibits,ZNF281
14802,GSK3B,inhibits,SNCAIP
14803,GSK3B,inhibits,MAP3K4
14805,GSK3B,inhibits,CCND1_CDK4
14816,MMP14,inhibits,F12
14817,MMP14,inhibits,FGA
14818,MMP14,inhibits,FGG
14819,MMP14,inhibits,ADAM9
14834,DNM2,inhibits,GJB2
14837,CDK7,inhibits,AR
14842,CDK7,inhibits,POLR2A
14844,CDK7,inhibits,E2F1
14848,CDK9,inhibits,SMAD3
14850,CDK9,inhibits,RCHY1
14854,RAB7A,inhibits,NTRK1
14862,DUSP3,inhibits,ERBB2
14863,DUSP3,inhibits,MAPK3
14875,MECP2,inhibits,MET
14881,HCFC1,inhibits,ZBTB17
14882,ZBTB17,inhibits,HCFC1
14885,GPC3,inhibits,DPP4
14888,RPS6KA3,inhibits,HMGN2
14893,RPS6KA3,inhibits,GSK3A
14897,RPS6KA3,inhibits,CIC
14898,NEK2,inhibits,PPP1CC
14900,KPNA2,inhibits,RNMT
14915,CHN2,inhibits,RAC1
14917,PPP5C,inhibits,RAF1
14918,PPP5C,inhibits,NR3C1
14919,PPP5C,inhibits,CDC37
14920,PPP5C,inhibits,MAP3K5
14921,PPP5C,inhibits,CILK1
14922,PLK1,inhibits,IKBKB
14930,PLK1,inhibits,IRS1
14931,PLK1,inhibits,SNCA
14932,PLK1,inhibits,RAP1GAP
14933,PLK1,inhibits,FADD
14936,PLK1,inhibits,MAD2L1BP
14937,PLK1,inhibits,SNCB
14949,PLK1,inhibits,ATXN10
14958,MAPK12,inhibits,TP53BP1
14959,MAPK12,inhibits,RCSD1
14960,MAPK10,inhibits,KIF5C
14962,MAPK10,inhibits,CDC25C
14963,MAPK10,inhibits,SFN
14964,MAPK10,inhibits,ATN1
14965,MAPK10,inhibits,YWHAZ
14966,MAPK10,inhibits,DIABLO
14971,PRKAA2,inhibits,SREBF1
14974,PRKAA2,inhibits,ACACA
14976,PRKAA2,inhibits,CRTC2
14977,PRKAA2,inhibits,RPTOR
14979,PRKAA2,inhibits,PPP1R12C
14980,PRKAA2,inhibits,BAIAP2
14986,PRRX1,inhibits,MAFF
14987,PRRX1,inhibits,MAFB
14988,PTPN5,inhibits,FYN
14989,PTPN5,inhibits,GRIN2B
14992,GEM,inhibits,CACNB2
14993,VCP,inhibits,AURKA
15011,RAC1,inhibits,CDH4
15020,HNRNPH2,inhibits,TERF2
15021,ARPP19,inhibits,PPP2R2D
15025,HDAC4,inhibits,MEF2A
15041,BCAR1,inhibits,SMAD3
15042,SIK1,inhibits,CRTC3
15044,SESN2,inhibits,MIOS_SEC13_SEH1L_WDR24_WDR59
15045,SESN3,inhibits,MIOS_SEC13_SEH1L_WDR24_WDR59
15052,PTEN,inhibits,CREB1
15055,PPP4C,inhibits,HDAC3
15057,PPP4C,inhibits,NDEL1
15059,CDC42,inhibits,GSK3B
15064,RAB2A,inhibits,PRKCI
15072,FGF12,inhibits,SCN5A
15073,FGF12,inhibits,SCN9A
15074,FGF12,inhibits,SCN2A
15075,FGF12,inhibits,SCN3A
15076,FGF12,inhibits,SCN11A
15077,FGF12,inhibits,SCN8A
15078,FGF12,inhibits,SCN10A
15085,PPP1CA,inhibits,AURKA
15086,PPP1CA,inhibits,AXIN1
15089,PPP1CA,inhibits,SP1
15090,PPP1CA,inhibits,MAPK3
15091,PPP1CA,inhibits,CAD
15095,PPP1CA,inhibits,AKT1
15096,PPP1CA,inhibits,BRCA1
15097,PPP1CA,inhibits,STAT3
15099,PPP1CA,inhibits,NEK2
15102,PPP1CA,inhibits,SP3
15105,PPP1CB,inhibits,TP53
15107,NCS1,inhibits,DRD2
15108,NCS1,inhibits,GRK2
15109,YWHAE,inhibits,NEFL
15111,YWHAE,inhibits,CDKN1B
15115,PPP2CB,inhibits,CHEK1
15116,PPP2CB,inhibits,MYC
15119,PPP2CB,inhibits,MAPK1
15120,PPP2CB,inhibits,AKT1
15121,PPP2CB,inhibits,AKT2
15122,PPP2CB,inhibits,ELF1
15123,PPP2CB,inhibits,SNCA
15125,PPP2CB,inhibits,PRKCD
15126,PPP2CB,inhibits,PAK1
15127,PPP2CB,inhibits,ATM
15137,UBE2D2,inhibits,PEX5
15150,GNAI1,inhibits,ADCY1
15151,YWHAZ,inhibits,NEFL
15154,PPP2R2A,inhibits,PPP2CA
15155,DYNLL1,inhibits,RHOA
15160,UBE2I,inhibits,MITF
15162,UBE2I,inhibits,IRF7
15164,PPP2CA,inhibits,CHEK1
15165,PPP2CA,inhibits,MAP3K7
15172,PPP2CA,inhibits,TNNI3
15173,PPP2CA,inhibits,RPS3
15175,PPP2CA,inhibits,ELF1
15176,PPP2CA,inhibits,MAP2K2
15177,PPP2CA,inhibits,SNCA
15180,PPP2CA,inhibits,MAP2K1
15181,PPP2CA,inhibits,RELA
15184,PPP2CA,inhibits,STK4
15185,PPP2CA,inhibits,PAK1
15186,PPP2CA,inhibits,STK3
15187,PPP2CA,inhibits,MAPK15
15188,PPP2CA,inhibits,MAP3K3
15189,PPP2CA,inhibits,MKNK1
15190,PPP2CA,inhibits,CARD11
15191,PPP2CA,inhibits,RACGAP1
15192,PPP2CA,inhibits,NFKB1_RELA
15196,CSNK2B,inhibits,SET
15202,CSNK2B,inhibits,CTDP1
15211,CSNK2A1,inhibits,DDX58
15213,CSNK2A1,inhibits,C1R
15216,CSNK2A1,inhibits,HMGN1
15217,CSNK2A1,inhibits,JUN
15218,CSNK2A1,inhibits,GPI
15219,CSNK2A1,inhibits,HNRNPC
15220,CSNK2A1,inhibits,HOXB7
15221,CSNK2A1,inhibits,CALM1
15222,CSNK2A1,inhibits,MYB
15224,CSNK2A1,inhibits,F5
15227,CSNK2A1,inhibits,EGR1
15234,CSNK2A1,inhibits,PML
15237,CSNK2A1,inhibits,CDC25C
15243,CSNK2A1,inhibits,DDIT3
15245,CSNK2A1,inhibits,CASP2
15251,CSNK2A1,inhibits,AMPH
15257,CSNK2A1,inhibits,AQP4
15260,CSNK2A1,inhibits,PTEN
15261,CSNK2A1,inhibits,MAX
15263,CSNK2A1,inhibits,CBX1
15265,CSNK2A1,inhibits,SPTBN1
15266,CSNK2A1,inhibits,SET
15268,CSNK2A1,inhibits,SPIB
15269,CSNK2A1,inhibits,FKBP4
15273,CSNK2A1,inhibits,NR1H3
15275,CSNK2A1,inhibits,GRIN2B
15276,CSNK2A1,inhibits,G3BP1
15278,CSNK2A1,inhibits,IKZF1
15280,CSNK2A1,inhibits,EIF4EBP1
15289,CSNK2A1,inhibits,FHOD3
15292,CSNK2A1,inhibits,HSPH1
15295,CSNK2A1,inhibits,BRMS1
15297,CSNK2A1,inhibits,RRN3
15300,CSNK2A1,inhibits,PIN4
15301,CSNK2A1,inhibits,STARD10
15302,CSNK2A1,inhibits,TELO2
15303,CSNK2A1,inhibits,CTDP1
15304,CSNK2A1,inhibits,WASF2
15318,CSNK1G2,inhibits,PER1
15319,CSNK1G2,inhibits,SMAD3
15320,CSNK1G2,inhibits,CERT1
15326,PRKDC,inhibits,POU2F1
15337,ADAM17,inhibits,GP1BA
15343,DLK1,inhibits,NOTCH1
15345,SIM1,inhibits,AHR_ARNT
15347,SMAD3,inhibits,MYOD1
15348,SMAD3,inhibits,CEBPB
15349,SMAD3,inhibits,PAX6
15350,SMAD3,inhibits,NKX2-1
15351,SMAD3,inhibits,PAX8
15352,SMAD3,inhibits,RUNX2
15354,SKOR1,inhibits,LBX1
15355,ARHGAP8,inhibits,RHOA
15357,ARHGAP4,inhibits,RAC1
15362,PPP2R2B,inhibits,PDPK1
15372,CDK6,inhibits,RBL2
15375,CDK5,inhibits,PIP5K1C
15379,CDK5,inhibits,EPRS1
15380,CDK5,inhibits,PPP1CA
15381,CDK5,inhibits,HTR1A
15385,CDK5,inhibits,STMN1
15387,CDK5,inhibits,NOS3
15392,CDK5,inhibits,HTR6
15398,CDK5,inhibits,PMAIP1
15400,ULK2,inhibits,PRKAB1
15401,CDK5,inhibits,STXBP2
15403,CDK5,inhibits,CAMKK2
15405,CDK5,inhibits,KIF13B
15407,PPP1R1B,inhibits,CDK5
15413,MDM2,inhibits,EP300
15414,MDM2,inhibits,NOTCH4
15415,MDM2,inhibits,CDKN2AIP
15424,FLI1,inhibits,KLF1
15425,KLF1,inhibits,FLI1
15439,PRKCE,inhibits,CTNND1
15443,PRKCE,inhibits,GABRG2
15448,PRKCE,inhibits,KIR3DL1
15452,PRKCE,inhibits,BAD
15453,PRKCE,inhibits,GAD1
15456,ID2,inhibits,MYOD1
15458,ID2,inhibits,TCF4
15460,ID2,inhibits,TCF3
15461,ID2,inhibits,TCF12
15462,ID2,inhibits,MYOD1_TCF3
15463,ID2,inhibits,MYOD1_TCF12
15464,ID2,inhibits,MYOD1_TCF4
15471,ID3,inhibits,TCF4
15472,ID3,inhibits,TCF12
15473,ID3,inhibits,MYOD1_TCF3
15474,MAP2K1,inhibits,TAL1
15475,MAP2K1,inhibits,IRS1
15478,MAP2K1,inhibits,CASP9
15485,MECOM,inhibits,SMAD3
15486,MECOM,inhibits,RUNX1
15488,LFNG,inhibits,JAG1
15489,CAV1,inhibits,SLC1A3
15490,CAV1,inhibits,SLC1A2
15491,CAV1,inhibits,SLC1A1
15492,CAV1,inhibits,SLC1A6
15495,CFHR1,inhibits,CFH
15499,NOTCH2,inhibits,TRAF6
15502,TLE2,inhibits,LEF1
15503,TLE4,inhibits,PAX2
15507,PRKCQ,inhibits,NOS3
15512,YWHAH,inhibits,KCNK18
15513,UBE3A,inhibits,ALDH1A2
15514,UBE3A,inhibits,PSMB1
15515,UBE3A,inhibits,PSMC2
15516,UBE3A,inhibits,PSMD7
15517,UBE3A,inhibits,PSMD2
15519,PTPN12,inhibits,PSTPIP1
15520,PTPN12,inhibits,INSR
15521,PTPN12,inhibits,SRC
15522,PTPN12,inhibits,SHC1
15523,BCAR1,inhibits,PTPN12
15524,PTPN12,inhibits,BCAR1
15525,PTPN12,inhibits,PTK2
15526,PTPN12,inhibits,GIT2
15527,PTPN12,inhibits,PTK2B
15528,PTK2B,inhibits,PTPN12
15538,PRKCZ,inhibits,MARK3
15539,PRKCZ,inhibits,MYH10
15541,PRKCZ,inhibits,ADD2
15543,PRKCZ,inhibits,BAX
15545,PRKCZ,inhibits,HABP4
15546,PRKCZ,inhibits,MARK2
15556,PRKCD,inhibits,NR2F6
15562,PRKCD,inhibits,HMGA1
15563,PRKCD,inhibits,C5AR1
15568,PRKCD,inhibits,MARCKS
15570,PRKCD,inhibits,BDKRB2
15571,PRKCD,inhibits,CTNNB1
15577,PRKCD,inhibits,CHN2
15579,PRKCD,inhibits,LIMK2
15580,PRKCD,inhibits,CXCR4
15583,PRKCD,inhibits,FLI1
15584,PRKCD,inhibits,TAGLN
15585,PRKCD,inhibits,EP300
15586,PRKCD,inhibits,TRIM28
15592,PRKCD,inhibits,FSCN1
15593,PRKCD,inhibits,MEP1B
15594,PRKCD,inhibits,HABP4
15600,PRKCD,inhibits,PTPN22
15602,PTPN11,inhibits,MPZL1
15604,PTPN11,inhibits,EGFR
15609,PTPN11,inhibits,ERBB2
15611,PTPN11,inhibits,IRS1
15617,ITK,inhibits,BTK
15622,HES1,inhibits,RBPJ
15627,GABPB1,inhibits,HCFC1
15632,C1QBP,inhibits,C1QA
15634,KHDRBS1,inhibits,CREBBP
15637,ARHGAP1,inhibits,CDC42
15638,ARHGAP1,inhibits,RHOA
15639,TLE5,inhibits,SIX3
15640,TLE5,inhibits,SIX6
15641,TLE5,inhibits,ZNF503
15644,PPP3CA,inhibits,FLNA
15646,PPP3CA,inhibits,PPP1R1A
15678,FOXO1,inhibits,TCF4
15680,FOXO1,inhibits,STAT3
15691,PTPRJ,inhibits,RET
15692,PTPRJ,inhibits,MET
15693,PTPRJ,inhibits,PDGFRB
15694,PTPN13,inhibits,PDCD10
15695,PTPRJ,inhibits,MAPK3
15696,PTPRJ,inhibits,PIK3R1
15697,PTPRJ,inhibits,MAPK1
15699,PTPRJ,inhibits,KDR
15711,ABR,inhibits,RAC1
15714,RHOA,inhibits,ARHGAP5
15715,ARHGAP5,inhibits,RHOA
15722,TRIM32,inhibits,DTNBP1
15723,DUSP4,inhibits,MAPK9
15724,DUSP4,inhibits,MAPK14
15732,PRKAA1,inhibits,PRPS2
15733,PRKAA1,inhibits,CFTR
15734,PRKAA1,inhibits,SYN1
15736,PRKAA1,inhibits,DDIT3
15737,PRKAA1,inhibits,SREBF1
15739,PRKAA1,inhibits,NR2C2
15741,PRKAA1,inhibits,HDAC4
15742,PRKAA1,inhibits,PRPS1
15744,PRKAA1,inhibits,LIPE
15746,PRKAA1,inhibits,EP300
15748,PRKAA1,inhibits,CRTC2
15750,PRKAA1,inhibits,CRTC1
15751,PRKAA1,inhibits,TBC1D1
15752,PRKAA1,inhibits,RPTOR
15753,PRKAA1,inhibits,HDAC7
15755,PRKAA1,inhibits,GBF1
15756,PRKAA1,inhibits,RRN3
15758,PRKAA1,inhibits,HDAC5
15764,TARDBP,inhibits,GSK3B
15770,PAK1,inhibits,STMN1
15771,PGAM1,inhibits,PAK1
15772,PAK1,inhibits,PGAM1
15775,PAK1,inhibits,WEE1
15776,NF2,inhibits,PAK1
15779,PAK1,inhibits,BCL6
15780,PAK1,inhibits,DYNLL1
15790,PAK1,inhibits,HACE1
15792,PAK1,inhibits,KIF2C
15799,MAPK7,inhibits,PML
15805,PAK2,inhibits,CASP7
15814,CBLB,inhibits,KIT
15816,CBLB,inhibits,FLT3
15821,DNAJC3,inhibits,EIF2AK2
15822,DNAJC3,inhibits,EIF2AK3
15826,MAP3K1,inhibits,FADD
15828,PRKG2,inhibits,HCN2
15829,SLA,inhibits,EPHA2
15830,NOG,inhibits,BMPR1B
15831,NOG,inhibits,BMP2
15832,NOG,inhibits,BMP4
15833,NOG,inhibits,BMP7
15834,NOG,inhibits,BMPR1A
15835,NOG,inhibits,BMPR1A_BMPR1B_BMPR2
15843,G3BP1,inhibits,DDX58
15849,SKP2,inhibits,SMAD4
15850,SKP2,inhibits,DAB2IP
15855,ATM,inhibits,PPP1R2
15869,ATM,inhibits,TP63
15875,ATM,inhibits,DBF4
15876,ATM,inhibits,DAXX
15885,ILK,inhibits,CFL1
15891,ADAM9,inhibits,FGFR2
15892,FKBP5,inhibits,NR3C1
15893,MYO9B,inhibits,CDC42
15894,MYO9B,inhibits,RHOA
15895,MYO9B,inhibits,RAC1
15899,ROCK1,inhibits,PPP1R12B
15900,ROCK1,inhibits,PFN1
15903,ROCK1,inhibits,DES
15918,BIRC2,inhibits,CASP2
15919,BIRC2,inhibits,UBE2J1
15922,SQSTM1,inhibits,SOD1
15927,PIN1,inhibits,XPO5
15936,ATR,inhibits,MDM2
15939,ATR,inhibits,DBF4
15947,HDAC1,inhibits,MYOD1
15948,CAMK2B,inhibits,ETS1
15950,CAMK2B,inhibits,CTNNB1
15952,CAMK2B,inhibits,GSK3A
15957,CAMK2G,inhibits,ADCY3
15958,CAMK2G,inhibits,EGFR
15965,CAMK2G,inhibits,MYLK
15966,CAMK2G,inhibits,NCOR2
15967,CAMK2D,inhibits,ANKRD28
15969,CAMK2D,inhibits,ITPR2
15970,CAMK2D,inhibits,KCNJ11
15974,MTMR3,inhibits,MTOR
15975,MTMR3,inhibits,AKT1S1_DEPTOR_MLST8_MTOR_RPTOR
15976,CUL1,inhibits,CTNNB1
15978,CUL2,inhibits,APOBEC3A
15979,CUL3,inhibits,RHOA
15980,CUL3,inhibits,HSF2
15985,TP53BP2,inhibits,PPP1R14A
15986,DYRK1A,inhibits,SPRY2
15989,DYRK1A,inhibits,GYS1
15990,DYRK1A,inhibits,CCND1
15992,DYRK1A,inhibits,NOTCH1
15993,DYRK1A,inhibits,AMPH
15995,DYRK1A,inhibits,FOXO4
15996,DYRK1A,inhibits,DNM1
16011,FHL1,inhibits,RBPJ
16015,RUNX3,inhibits,NOTCH1
16017,TNFAIP1,inhibits,RHOA
16023,SNTB1,inhibits,MAPK12
16024,RUNX2,inhibits,NOTCH1
16030,PRKG1,inhibits,HSPB1
16035,PRKG1,inhibits,HRH1
16039,PRKG1,inhibits,PLCB3
16041,PRKG1,inhibits,LASP1
16042,PRKG1,inhibits,SF1
16046,CAMK1,inhibits,NOS1
16048,CAMK1,inhibits,NUMB
16051,CAMK1,inhibits,PPME1
16055,ARHGEF7,inhibits,CBLC
16058,IKBKE,inhibits,FOXO3
16067,FHL2,inhibits,SPHK1
16073,PTK2B,inhibits,NOS3
16079,FRG1,inhibits,KMT5B
16083,PDK2,inhibits,PDHA1
16087,PDE3A,inhibits,ATP2A2
16089,GRB14,inhibits,INSR
16093,HES1,inhibits,NR3C1
16094,HES1,inhibits,NOTCH1_NOTCH2_RBPJ
16095,HES1,inhibits,NOTCH1_NOTCH4_RBPJ
16096,HES1,inhibits,NOTCH1_RBPJ
16097,HES1,inhibits,NOTCH1_NOTCH3_RBPJ
16143,HIC1,inhibits,STAT3
16150,ELAVL3,inhibits,ANK3
16154,TRIP12,inhibits,NAE1
16155,TRIP12,inhibits,RNF168
16156,TRIP12,inhibits,CDKN2A
16158,KANK1,inhibits,BAIAP2
16193,ARHGAP19,inhibits,RHOA
16194,UBXN2B,inhibits,AURKA
16197,MAD2L1BP,inhibits,BUB1B_BUB3_CDC20_MAD2L1
16198,RAB3GAP1,inhibits,RAB3A
16201,ACOX1,inhibits,TP73
16209,PDIA6,inhibits,ERN1
16210,PDIA6,inhibits,EIF2AK3
16211,PDK1,inhibits,ITGB3
16212,PDK1,inhibits,PDHA1
16213,PDK1,inhibits,PDHA2
16214,PDK2,inhibits,PDHA2
16215,PDK3,inhibits,PDHA2
16218,PRKD1,inhibits,SNAI1
16221,PRKD1,inhibits,OSBP
16223,PRKD1,inhibits,PIP4K2A
16227,PRKD1,inhibits,RIN1
16229,PRKD1,inhibits,CTTN
16230,PRKD1,inhibits,SSH1
16231,PRKD1,inhibits,BAD
16233,PRKD1,inhibits,DLC1
16236,PRKD1,inhibits,HDAC5
16238,PRKD1,inhibits,CERT1
16249,PPP2R5B,inhibits,BCL2
16250,PPP2R5B,inhibits,AKT1
16253,STK38,inhibits,YAP1
16259,PTPRR,inhibits,STAT3
16260,PTPRR,inhibits,PXN
16262,PTPRR,inhibits,MAPK7
16263,PTPRR,inhibits,MAPK14
16264,PTPRK,inhibits,EGFR
16270,CBL,inhibits,ERBB4
16279,RPS6KA2,inhibits,NR4A1
16280,RPS6KA2,inhibits,NFKBIA
16283,PCBP2,inhibits,MAVS
16286,ELOC,inhibits,NOTCH4
16288,RHEB,inhibits,EIF2AK3
16305,RPS6KA1,inhibits,CDC25A
16308,RPS6KA1,inhibits,IRS1
16310,RPS6KA1,inhibits,VASP
16315,RPS6KA1,inhibits,MXD1
16316,RPS6KA1,inhibits,STK11
16319,RPS6KA1,inhibits,DEPTOR
16320,RPS6KA1,inhibits,CIC
16321,RPS6KA1,inhibits,METTL1
16322,RPS6KA1,inhibits,TSC1_TSC2
16325,SHH,inhibits,CP
16326,NR0B2,inhibits,CEBPA
16332,TESK1,inhibits,CFL2
16348,SF1,inhibits,FUS
16349,SF1,inhibits,EWSR1
16352,TRIP13,inhibits,BUB1B_BUB3_CDC20_MAD2L1
16353,JMJD1C,inhibits,H3C8
16354,JMJD1C,inhibits,H3-4
16357,RHOH,inhibits,RAC1
16358,PTPN14,inhibits,BCAR1
16368,MYLK,inhibits,CALD1
16369,TAB1,inhibits,ROR2
16372,MAPK11,inhibits,EGFR
16376,MAPK11,inhibits,TP53BP1
16392,STK11,inhibits,PTEN
16394,STK11,inhibits,PAK1
16407,KCNJ8,inhibits,NLRP3
16417,PKN1,inhibits,EGFR
16419,PKN1,inhibits,MAPT
16420,PKN1,inhibits,PGAM1
16424,PKN1,inhibits,FOXO1
16425,ARF1,inhibits,GIT1
16426,GIT1,inhibits,ARF1
16428,BCAR1,inhibits,PTPRH
16429,PTPRH,inhibits,BCAR1
16430,CAPN1,inhibits,PTK2
16431,PTK2,inhibits,CAPN1
16436,PAK1,inhibits,PPM1M
16437,PPM1M,inhibits,PAK1
16438,ACTB,inhibits,PLD1
16439,PLD1,inhibits,ACTB
16451,CAPN1,inhibits,CBL
16452,CBL,inhibits,CAPN1
16454,ITGA5,inhibits,CBL
16455,CBL,inhibits,ITGA5
16458,CFL1,inhibits,ACTB
16459,ACTB,inhibits,CFL1
16478,EZR,inhibits,CAPN1
16481,ASAP2,inhibits,ARF1
16482,ARF1,inhibits,ASAP2
16483,CBL,inhibits,PTPN6
16484,PTPN6,inhibits,CBL
16489,PXN,inhibits,PPP2CA
16490,PPP2CA,inhibits,PXN
16491,RAC1,inhibits,ARHGAP24
16492,ARHGAP24,inhibits,RAC1
16509,PRKCA,inhibits,PPP2CA
16510,PPP2CA,inhibits,PRKCA
16517,PTPRA,inhibits,BCAR1
16518,BCAR1,inhibits,PTPRA
16524,PXN,inhibits,PTPN12
16525,PTPN12,inhibits,PXN
16526,VASP,inhibits,PPP2CA
16527,PPP2CA,inhibits,VASP
16533,ABL1,inhibits,ACTB
16534,ACTB,inhibits,ABL1
16540,PIK3CA,inhibits,CBL
16544,CAPN1,inhibits,CTTN
16545,CTTN,inhibits,CAPN1
16553,ACTN1,inhibits,PLD1
16554,PLD1,inhibits,ACTN1
16563,PPP2CA,inhibits,CAV1
16564,CAV1,inhibits,PPP2CA
16567,CAPN1,inhibits,FLNA
16568,FLNA,inhibits,CAPN1
16571,TESK1,inhibits,PARVA
16572,PARVA,inhibits,TESK1
16585,PXN,inhibits,PTPRO
16586,PTPRO,inhibits,PXN
16587,ILKAP,inhibits,ILK
16588,PTPN12,inhibits,NEDD9
16589,NEDD9,inhibits,PTPN12
16592,CAPN1,inhibits,ACTN1
16593,ACTN1,inhibits,CAPN1
16594,PXN,inhibits,GIT1
16595,GIT1,inhibits,PXN
16615,PTPRF,inhibits,BCAR1
16616,BCAR1,inhibits,PTPRF
16619,VAV1,inhibits,PTPN6
16620,PTPN6,inhibits,VAV1
16623,CFL1,inhibits,PPP2CA
16624,PPP2CA,inhibits,CFL1
16625,PTK2,inhibits,PTPRH
16626,PTPRH,inhibits,PTK2
16628,RHOA,inhibits,CAPN1
16631,CAPN1,inhibits,PXN
16632,PXN,inhibits,CAPN1
16635,CAPN1,inhibits,TLN1
16636,TLN1,inhibits,CAPN1
16637,VAV1,inhibits,PTPN12
16638,PTPN12,inhibits,VAV1
16639,CAPN1,inhibits,VCL
16640,VCL,inhibits,CAPN1
16648,PTPN6,inhibits,SIRPA
16649,SIRPA,inhibits,PTPN6
16650,CAPN1,inhibits,MARCKS
16651,MARCKS,inhibits,CAPN1
16654,PPP2CA,inhibits,NEDD9
16655,NEDD9,inhibits,PPP2CA
16656,CAPN1,inhibits,PTPN6
16657,PTPN6,inhibits,CAPN1
16674,SHC1,inhibits,PTEN
16675,PTEN,inhibits,SHC1
16676,ACTN1,inhibits,PTPN6
16677,PTPN6,inhibits,ACTN1
16683,ITGB1,inhibits,CAPN1
16685,SRC,inhibits,PTPRH
16686,PTPRH,inhibits,SRC
16695,PTPN1,inhibits,BCAR1
16696,BCAR1,inhibits,PTPN1
16699,ARF1,inhibits,ASAP1
16700,ASAP1,inhibits,ARF1
16702,SRC,inhibits,CAPN1
16711,CAPN1,inhibits,PTPN1
16712,PTPN1,inhibits,CAPN1
16713,CAPN1,inhibits,TNS1
16714,TNS1,inhibits,CAPN1
16719,DNM2,inhibits,PLD1
16720,PLD1,inhibits,DNM2
16723,PTPN11,inhibits,PTK2B
16724,PTK2B,inhibits,PTPN11
16727,BCAR1,inhibits,PPP2CA
16728,PPP2CA,inhibits,BCAR1
16734,PTPN1,inhibits,RHOA
16735,RHOA,inhibits,PTPN1
16750,CBL,inhibits,ARHGEF6
16751,ARHGEF6,inhibits,CBL
16755,MAPK8,inhibits,HSPA2
16756,HSPA2,inhibits,MAPK8
16766,PTPN6,inhibits,VAV2
16767,VAV2,inhibits,PTPN6
16780,RHOA,inhibits,RAC1
16790,ARHGEF6,inhibits,ARHGEF12
16791,ARHGEF12,inhibits,ARHGEF6
16792,VAV1,inhibits,PTPN11
16793,PTPN11,inhibits,VAV1
16797,VAV2,inhibits,PTPN11
16798,PTPN11,inhibits,VAV2
16799,RASA1,inhibits,PLCG1
16820,CAPN2,inhibits,PTPN1
16822,PAK1,inhibits,RHOA
16825,PTPN1,inhibits,CRK
16828,ARHGEF7,inhibits,CBL
16831,ARHGAP5,inhibits,RAC1
16849,ARHGEF7,inhibits,ARHGEF12
16850,ARHGEF12,inhibits,ARHGEF7
16856,CAPN2,inhibits,TNS1
16870,PTPN6,inhibits,VAV3
16871,VAV3,inhibits,PTPN6
16905,MAPK1,inhibits,ROCK1
16906,ROCK1,inhibits,MAPK1
16919,THY1,inhibits,ARHGAP35
16920,ARHGAP35,inhibits,THY1
16923,THY1,inhibits,ARHGAP5
16924,ARHGAP5,inhibits,THY1
16940,PTPN11,inhibits,VAV3
16941,VAV3,inhibits,PTPN11
16946,PRKCA,inhibits,GRB2
16947,SRC,inhibits,RHOA
16948,RHOA,inhibits,SRC
16960,CBL,inhibits,ITGAV
16964,ARHGAP32,inhibits,AKT1
16967,CAV1,inhibits,MMP14
16968,CAPN1,inhibits,ITGB3
16977,MAPK1,inhibits,MAPK8
16989,CAPN2,inhibits,TLN1
17023,CD9,inhibits,IL16
17060,DCN,inhibits,EGFR
17077,LRP2,inhibits,TG
17078,SFRP1,inhibits,FZD2
17079,SFRP1,inhibits,FZD6
17081,DKK4,inhibits,LRP6
17082,DKK4,inhibits,LRP5
17086,SMAD3,inhibits,TGFB1
17120,VTN,inhibits,KDR
17127,APOC3,inhibits,LDLR
17135,TFPI,inhibits,F3
17141,FGF23,inhibits,PHEX
17146,GSTM2,inhibits,RYR2
17152,CD46,inhibits,C3
17200,CD36,inhibits,THBS1
17207,CDH1,inhibits,IGF1R
17211,ITGB1,inhibits,LGALS3BP
17255,SFRP2,inhibits,FZD5
17262,IL18BP,inhibits,IL18
17317,PLG,inhibits,PLAUR
17321,GPIHBP1,inhibits,LPL
17324,TBXA2R,inhibits,GNAI2
17329,GNAI2,inhibits,ADCY7
17350,PTPRZ1,inhibits,PTN
17355,HMGB1,inhibits,TLR9
17360,DPP4,inhibits,FN1
17366,DPP4,inhibits,GIP
17374,TBXA2R,inhibits,TGM2
17385,MAGED1,inhibits,NGF
17388,CD40LG,inhibits,TRAF3
17404,RECK,inhibits,MMP9
17431,HFE,inhibits,TF
17581,GNAI2,inhibits,ADCY8
17605,GNAI2,inhibits,ADCY9
17646,LRP8,inhibits,RELN
17676,TNF,inhibits,TRADD
17677,TRADD,inhibits,TNF
17694,TFRC,inhibits,TF
17696,GCG,inhibits,DPP4
17699,DPP4,inhibits,ADA
17701,CD59,inhibits,CD2
17712,LRPAP1,inhibits,VLDLR
17735,ROBO1,inhibits,SLIT2
17948,DKK2,inhibits,LRP5
17953,LEAP2,inhibits,GHSR
17989,CD109,inhibits,TGFB1
17997,NEO1,inhibits,HJV
17998,GREM1,inhibits,BMP2
18003,DCN,inhibits,TGFB1
18006,EPHA2,inhibits,PTK2
18010,CDH1,inhibits,MET
18025,GREM2,inhibits,BMP4
18026,THBS1,inhibits,FGF2
18027,FGF2,inhibits,THBS1
18029,TIE1,inhibits,TEK
18038,SOCS2,inhibits,EPOR
18042,MET,inhibits,FAS
18048,EGFR,inhibits,IGF1R
18051,RSPO1,inhibits,RNF43
18058,CAV1,inhibits,DPP4
18060,EGFR,inhibits,FLT1
18114,MAPK1,inhibits,FGFR2
18125,MAPK9,inhibits,NFATC4
