,subject,predicate,object
86146,CEP-11981,inhibits,FGFR1
86147,ISRADIPINE,inhibits,CACNA1S
86153,"[LEU8,DES-ARG9]BRADYKININ",inhibits,BDKRB1
86156,COMPOUND 2Q [PMID: 30986068],inhibits,PIK3CD
86160,BMS-754807,inhibits,IGF1R
86180,ME-344,inhibits,NDUFA4
86181,CGS-27023A,inhibits,MMP14
86187,GLYCOPYRROLATE BROMIDE,inhibits,CHRM1
86189,LEUCETTINE L41,inhibits,DYRK4
86204,ALVOCIDIB,inhibits,CDK9
86207,SF-1126,inhibits,PIK3CD
86208,PICROTOXIN,inhibits,GLRB
86223,NF770,inhibits,P2RX2
86226,MLN-2480,inhibits,RAF1
86232,WX-037,inhibits,PIK3R2
86245,HESPERADIN,inhibits,TXK
86246,ENTACAPONE,inhibits,COMT
86247,OMIPALISIB,inhibits,PIK3CA
86251,JNJ-7706621,inhibits,AURKA
86253,GALANGIN,inhibits,ADORA3
86257,ML315,inhibits,CLK1
86262,NERISPIRDINE,inhibits,KCNH8
86285,CABAZITAXEL,inhibits,TUBA1C
86288,GSK2833503A,inhibits,TRPC3
86290,COMPOUND 5 [PMID: 21741839],inhibits,TMPRSS11D
86292,CATUMAXOMAB,inhibits,CD3E
86296,CEP-11981,inhibits,FLT1
86301,SB-415286,inhibits,GSK3A
86302,NEOLYMPHOSTIN A,inhibits,MTOR
86303,SUNITINIB,inhibits,FLT3
86304,VM24,inhibits,KCNA3
86311,COMPOUND 28 [PMID: 30624936],inhibits,PIM2
86313,MESORIDAZINE,inhibits,DRD3
86318,TACRINE,inhibits,ACHE
86326,MLN-2480,inhibits,ARAF
86327,PHENSUXIMIDE,inhibits,CACNA1H
86331,NINTEDANIB ESYLATE,inhibits,FLT4
86333,AST-487,inhibits,FLT3
86342,MEPENZOLATE BROMIDE,inhibits,CHRM1
86354,CR-3465,inhibits,CYSLTR1
86361,COMPOUND 8 [PMID: 25898023],inhibits,ROCK1
86364,BEPRIDIL HYDROCHLORIDE,inhibits,CACNG5
86376,ARI-3099,inhibits,FAP
86377,PX-866,inhibits,PIK3R1
86384,HESPERADIN,inhibits,AURKB
86390,ZOTEPINE,inhibits,HTR2C
86393,ORPHENADRINE CITRATE,inhibits,SCN7A
86402,ZK112993,inhibits,NR3C2
86406,SC-560,inhibits,PTGS1
86407,DISOPYRAMIDE PHOSPHATE,inhibits,SCN10A
86408,METOPROLOL FUMARATE,inhibits,ADRB1
86410,M35,inhibits,GALR3
86417,HTS-466284,inhibits,TGFBR1
86420,CARBAMAZEPINE,inhibits,SCN9A
86424,ENZASTAURIN,inhibits,PRKCB
86429,PI-3065,inhibits,PIK3CB
86435,EXAMPLE 10 [WO2018033815],inhibits,CDK4
86438,AZD4017,inhibits,HSD11B1
86447,GSK2798745,inhibits,TRPV4
86448,TOPIRAMATE,inhibits,CA4
86452,IPH-2101,inhibits,KIR2DL1
86457,FK-888,inhibits,TACR1
86460,SF1126,inhibits,MTOR
86464,GOLVATINIB,inhibits,MET
86466,INFIGRATINIB,inhibits,FGFR3
86470,COMPOUND 8 [PMID: 17480064],inhibits,RPS6KA4
86475,AMANTADINE,inhibits,GRIN2B
86476,KETANSERIN,inhibits,ADRA1B
86496,CETIRIZINE,inhibits,HRH1
86508,JAK3 INHIBITOR II,inhibits,EGFR
86511,URMC-099,inhibits,MAP3K9
86515,XL-999,inhibits,FLT1
86516,MUSCARINIC TOXIN 7,inhibits,CHRM3
86518,SC-560,inhibits,PTGS2
86521,RITONAVIR,inhibits,CYP3A5
86523,AS703569,inhibits,ABL1
86531,GDC-0973,inhibits,MAP2K6
86534,CHLOROPROCAINE HYDROCHLORIDE,inhibits,SCN3A
86544,MGCD265,inhibits,MST1R
86560,GUANIDINE HYDROCHLORIDE,inhibits,KCNC3
86563,OPROZOMIB,inhibits,PSMC4
86568,COMPOUND 1 [PMID: 20005102],inhibits,PAK1
86569,GDC0917,inhibits,XIAP
86577,GDC-0941,inhibits,PIK3R4
86578,LOSMAPIMOD,inhibits,MAPK14
86579,HARMINE,inhibits,DYRK1B
86591,FLUFENAMIC ACID,inhibits,TRPM5
86594,BMS-817378,inhibits,KDR
86605,T0070907,inhibits,PPARG
86606,CILENGITIDE,inhibits,ITGB5
86620,MAVORIXAFOR,inhibits,CXCR4
86621,SURAMIN,inhibits,P2RY1
86644,Z-DEVD-FMK,inhibits,CASP3
86652,GW-2580,inhibits,NTRK3
86657,COLCHICINE,inhibits,TUBB
86660,GÖ 6983,inhibits,PRKCZ
86661,RUFINAMIDE,inhibits,SCN3A
86663,MAZINDOL,inhibits,HTT
86664,TOSITUMOMAB,inhibits,MS4A1
86666,AG 1024,inhibits,IGF1R
86670,CHLORPROTHIXENE,inhibits,DRD3
86676,BORTEZOMIB,inhibits,PSMC4
86678,PKI-587,inhibits,PIK3R2
86679,MK-2461,inhibits,KDR
86687,(+)-BUTACLAMOL,inhibits,DRD5
86690,TUBOCURARINE CHLORIDE,inhibits,CHRNA1
86695,MG2+,inhibits,RYR3
86698,AMG 9810,inhibits,TRPV1
86703,ALEPLASININ,inhibits,SERPINE1
86704,MK0752,inhibits,PSENEN
86705,AMBENONIUM CHLORIDE,inhibits,ACHE
86712,LINAGLIPTIN,inhibits,DPP4
86713,COMPOUND 8C [PMID: 28760529],inhibits,BCL6
86721,GW406381,inhibits,PTGS2
86724,SETANAXIB,inhibits,NOX4
86725,HEXYLCAINE HYDROCHLORIDE,inhibits,SCN5A
86727,BIRINAPANT,inhibits,BIRC2
86731,LINAGLIPTIN,inhibits,DPP4
86732,THIORIDAZINE HYDROCHLORIDE,inhibits,HTR2C
86738,MIANSERIN,inhibits,HTR2C
86742,RAPACURONIUM BROMIDE,inhibits,CHRNA1
86745,"SQ-24,798",inhibits,CPN1
86751,PONATINIB,inhibits,FLT3
86762,IL-94,inhibits,PAK2
86763,NEXINHIB20,inhibits,RAB27A
86779,GDC-0941,inhibits,PIK3CG
86791,AR305352,inhibits,MAS1
86797,EVT-101,inhibits,GRIN1
86801,GW468816,inhibits,GRIN2B
86802,SOLCITINIB,inhibits,TYK2
86810,MEK162,inhibits,MAP2K3
86816,FLUVASTATIN,inhibits,HMGCR
86839,RP67580,inhibits,TACR1
86842,CARFILZOMIB,inhibits,PSMB10
86852,SPIROXATRINE,inhibits,ADRA2B
86853,PROCAINAMIDE HYDROCHLORIDE,inhibits,SCN11A
86854,SUNITINIB,inhibits,PDGFRB
86862,UBP302,inhibits,GRIK1
86863,MLN 8237,inhibits,AURKA
86871,SC-22716,inhibits,LTA4H
86875,F215,inhibits,NAAA
86877,NE97220,inhibits,FDPS
86884,AZD2927,inhibits,KCNJ3
86886,NAPROXEN,inhibits,PTGS2
86890,ICATIBANT,inhibits,BDKRB1
86893,JNJ-26483327,inhibits,YES1
86899,GSK-690693,inhibits,PRKCG
86902,DESLANOSIDE,inhibits,ATP1A1
86915,PO-322,inhibits,SGK1
86925,ENOXIMONE,inhibits,PDE3A
86934,AZD5363,inhibits,AKT1
86941,ALLITINIB,inhibits,ERBB2
86957,DACTOLISIB,inhibits,PIK3CA
86960,MARIZOMIB,inhibits,PSMB11
86985,BISMUTH SUBSALICYLATE,inhibits,PTGS2
86986,GW766994,inhibits,CCR3
86994,HIMBACINE,inhibits,CHRM3
87020,OMIPALISIB,inhibits,PIK3CD
87030,MM-302,inhibits,TOP2A
87039,IOX2,inhibits,EGLN1
87042,CARFILZOMIB,inhibits,PSMD4
87045,COMPOUND 3 [PMID: 17942791],inhibits,RCE1
87049,TEPROTUMUMAB,inhibits,IGF1R
87050,IMAPRELIMAB,inhibits,MCAM
87051,Burapitant,inhibits,SPR
87065,NINTEDANIB,inhibits,HCK
87069,GSK1511931,inhibits,IGF1R
87074,FAMITINIB,inhibits,KDR
87076,HALOTHANE,inhibits,KCNK13
87094,CRIZOTINIB,inhibits,ALK
87095,UNC4203,inhibits,AXL
87098,PFIZER COMPOUND 67 [PMID:18445527],inhibits,P2RY1
87120,ABIVERTINIB,inhibits,EGFR
87122,GOLVATINIB,inhibits,KDR
87126,ROMIDEPSIN,inhibits,HDAC8
87128,AMLODIPINE BESYLATE,inhibits,CACNA1D
87129,VENETOCLAX,inhibits,BCL2
87131,2MESAMP,inhibits,P2RY12
87132,JP1302,inhibits,ADRA2C
87136,AZD-6482,inhibits,PIK3CG
87139,DIPHOSPHORIC ACID,inhibits,FDPS
87140,SB 218795,inhibits,TACR3
87145,ALVOCIDIB,inhibits,CDK7
87146,GNE-3511,inhibits,MAP3K12
87148,CHF-5074,inhibits,PSEN1
87151,GSK591,inhibits,PRMT5
87156,AMLEXANOX,inhibits,PDE4C
87158,PACLITAXEL,inhibits,TUBB
87159,PEPTIDE KLK2B(C1),inhibits,KLK2
87160,PIK-75,inhibits,PIK3CB
87169,ARI-3531,inhibits,PREP
87173,TELATINIB,inhibits,KIT
87179,(R)-5-DIPHOSPHOMEVALONATE,inhibits,PMVK
87185,NOLPITANTIUM,inhibits,TACR1
87189,METFORMIN HYDROCHLORIDE,inhibits,NDUFA4L2
87196,PACRITINIB,inhibits,JAK2
87197,PRANLUKAST,inhibits,CYSLTR1
87198,PERPHENAZINE,inhibits,HTR2C
87208,DINACICLIB,inhibits,CDK2
87215,OXTRIPHYLLINE,inhibits,PDE3B
87223,TEZAMPANEL,inhibits,GRIA3
87237,NAVARIXIN,inhibits,CXCR2
87242,GIVINOSTAT,inhibits,HDAC6
87243,AS-252424,inhibits,PIK3CG
87249,PF03084014,inhibits,NCSTN
87267,MRS1523,inhibits,ADORA3
87268,NESVACUMAB,inhibits,ANGPT2
87274,ECOPIPAM,inhibits,DRD5
87276,BENZATROPINE,inhibits,SLC6A19
87290,TOCAINIDE HYDROCHLORIDE,inhibits,SCN4A
87292,NV-128,inhibits,NDUFA4
87296,ZM336372,inhibits,RAF1
87321,RIDAFOROLIMUS,inhibits,MTOR
87327,PICROPODOPHYLLIN,inhibits,IGF1R
87328,LOXAPINE SUCCINATE,inhibits,HTR2C
87331,FOMEPIZOLE,inhibits,ADH1C
87336,MK0686,inhibits,BDKRB1
87339,RG6029,inhibits,SCN9A
87340,OMARIGLIPTIN,inhibits,DPP4
87345,RITANSERIN,inhibits,HTR1D
87360,DABRAFENIB MESYLATE,inhibits,BRAF
87361,NEXTURASTAT A,inhibits,HDAC1
87368,AZD-5438,inhibits,CDK2
87370,"(5Z)-5-[(5-BROMOTHIOPHEN-2-YL)METHYLIDENE]-1-METHYL-2-SULFANYLIDENE-1,3-DIAZINANE-4,6-DIONE",inhibits,RGS4
87372,CC-223,inhibits,CSF1R
87373,RITLECITINIB,inhibits,JAK3
87378,STAUROSPORINE,inhibits,PHKG2
87380,X-82,inhibits,PDGFRA
87396,INDECAINIDE HYDROCHLORIDE,inhibits,SCN9A
87400,LINOPIRDINE,inhibits,KCNQ2
87412,ZALUTUMUMAB,inhibits,EGFR
87413,SB939,inhibits,HDAC1
87419,LOXAPINE HYDROCHLORIDE,inhibits,DRD2
87427,PF-03084014,inhibits,NOTCH4
87436,QUINIDINE,inhibits,KCNK5
87439,EXP3174,inhibits,AGTR1
87441,FD-1,inhibits,GNRHR
87451,SC-41930,inhibits,LTB4R
87452,BORTEZOMIB,inhibits,PSMB8
87453,DD-03-171,inhibits,BTK
87454,R-112,inhibits,SYK
87457,ILORASERTIB,inhibits,PDGFRA
87462,OXCARBAZEPINE,inhibits,SCN4A
87463,RGB-286638,inhibits,CDK1
87465,NERATINIB,inhibits,ERBB2
87468,HESPERADIN,inhibits,MARK1
87472,LY063518,inhibits,HTR2A
87478,VORINOSTAT,inhibits,HDAC4
87484,SGI-1776,inhibits,PIM3
87485,"[AVA9,10,AVA14,15]-AC-HMCH6-16-NH2",inhibits,MCHR2
87488,TRIMIPRAMINE MALEATE,inhibits,HRH1
87493,MILNACIPRAN HYDROCHLORIDE,inhibits,HTT
87496,NECROSTATIN-1S,inhibits,RIPK1
87500,(S)-ARN2508,inhibits,PTGS1
87505,TAS-115,inhibits,MET
87514,VORUCICLIB,inhibits,MAP2K2
87515,TEDISAMIL,inhibits,KCNC2
87535,SAR-407899,inhibits,ROCK1
87536,COMPOUND 35 [PMID: 23916259],inhibits,MAST3
87548,SIROLIMUS,inhibits,FKBP1A
87552,BMY-7378,inhibits,ADRA1D
87554,INDIBULIN,inhibits,TUBB2B
87561,PRUNETIN,inhibits,ALDH2
87569,BEFLOXATONE,inhibits,MAOA
87573,Famitinib,inhibits,FLT3
87582,PERAMPANEL,inhibits,GRIA3
87589,Γ-KTX1.7,inhibits,KCNH6
87591,D4476,inhibits,CSNK1A1
87593,KU-0060648,inhibits,PIK3CA
87611,DECITABINE,inhibits,DNMT1
87612,A-366,inhibits,EHMT1
87613,NS6180,inhibits,KCNN4
87620,RO-0505124,inhibits,STK36
87625,EPROSARTAN,inhibits,AGTR1
87635,SOPHORETIN,inhibits,PRKCZ
87638,AC187,inhibits,CALCR
87640,AT-076,inhibits,OPRK1
87648,COMPOUND 12E [PMID: 18605714],inhibits,PLA2G2F
87649,BIMOSIAMOSE,inhibits,SELP
87650,NERISPIRDINE,inhibits,SCN10A
87654,PI-103,inhibits,PIK3C2B
87658,TASELISIB,inhibits,PIK3CG
87663,OL135,inhibits,FAAH
87667,OTENZEPAD,inhibits,CHRM3
87677,EXAMPLE 10 [WO2018033815],inhibits,CDK6
87679,XL-820,inhibits,FLT1
87695,DAPAGLIFLOZIN,inhibits,SLC5A2
87696,COMPOUND 8U [PMID: 31999451],inhibits,IDO1
87707,GLPG-0555,inhibits,JAK1
87715,LANSOPRAZOLE,inhibits,ATP4A
87720,REGORAFENIB,inhibits,TEK
87723,DASATINIB,inhibits,SRC
87726,LY 294002,inhibits,PIK3CA
87727,"D-NAL,CYS,TYR,D-TRP,ORN,VAL,CYS,NAL-NH2",inhibits,NMBR
87732,PSB-416,inhibits,P2RY2
87733,TOZASERTIB,inhibits,TNK1
87738,SUNITINIB MALATE,inhibits,PDGFRB
87740,ETIDOCAINE HYDROCHLORIDE,inhibits,SCN7A
87747,[3H]BIBP3226,inhibits,NPY1R
87750,TEDISAMIL,inhibits,KCNA7
87766,MARBOSTAT-100,inhibits,HDAC2
87771,SKF96365,inhibits,TRPC4
87773,VORUCICLIB,inhibits,CDK9
87813,LUMATEPERONE,inhibits,DRD2
87815,DROTRECOGIN ALFA (ACTIVATED),inhibits,F5
87819,COMPOUND 69 [PMID: 19136975],inhibits,PLD2
87829,NGB 2904,inhibits,DRD3
87831,CARBENOXOLONE,inhibits,GJD2
87833,DOXYCYCLINE HYCLATE,inhibits,MMP7
87845,AMINOSALICYLATE POTASSIUM,inhibits,PTGS1
87855,WRC-0571,inhibits,ADORA1
87859,SONOLISIB,inhibits,PIK3R2
87864,TIPIRACIL HYDROCHLORIDE,inhibits,TYMP
87867,CHELERYTHRINE,inhibits,PRKCE
87868,COMPOUND 33 [PMID: 19364658],inhibits,RPS6KA1
87869,ATRACURIUM,inhibits,CHRNA4
87876,TOFACITINIB CITRATE,inhibits,JAK2
87896,ARQ736,inhibits,BRAF
87898,SR59230A,inhibits,ADRB3
87903,TRADIPITANT,inhibits,TACR1
87908,DIZOCILPINE,inhibits,GRIN2C
87912,TANDUTINIB,inhibits,FLT3
87917,AG 9,inhibits,EGFR
87918,LINTUZUMAB,inhibits,CD33
87919,OCTANOL,inhibits,GJC2
87924,LK 204-545,inhibits,ADRB1
87931,"COMPOUND 9 [KUMAR ET AL., 2019]",inhibits,PTGS2
87932,DECAVANADATE,inhibits,ITPR1
87936,SH045,inhibits,TRPC3
87937,AZD1480,inhibits,JAK3
87943,TIVOZANIB,inhibits,FLT1
87958,BETA-CARBOLINE,inhibits,IDO1
87959,CDK12 INHIBITOR 2,inhibits,CDK13
87965,LACOSAMIDE,inhibits,SCN7A
87966,"Α-CONOTOXIN MII [H9A, L15A]",inhibits,CHRNA6
87971,ABL-001,inhibits,ABL1
87986,[3H]GABAZINE,inhibits,GABRA3
87988,KF26777,inhibits,ADORA3
87989,HALOPERIDOL,inhibits,HTR2A
87996,TG100-801,inhibits,HCK
87999,"INS(3,4,5,6)P4",inhibits,ANO1
88006,FAMPRIDINE,inhibits,KCNJ13
88007,DROPERIDOL,inhibits,DRD4
88008,POZIOTINIB,inhibits,ERBB3
88009,CC-223,inhibits,MTOR
88012,OTELIXIZUMAB,inhibits,CD3E
88019,Ulixertinib,inhibits,MAPK3
88022,PH-797804,inhibits,MAPK14
88025,OPROZOMIB,inhibits,PSMD12
88031,GDC-0980,inhibits,PIK3C3
88042,PMX53,inhibits,C5AR1
88049,BMS-599626,inhibits,ERBB2
88050,RS 100235,inhibits,HTR4
88051,GSK-1070916,inhibits,AURKC
88057,CCT245737,inhibits,CHEK1
88060,DARUSENTAN,inhibits,EDNRA
88067,ERGOTAMINE,inhibits,HTR5A
88072,ALVOCIDIB,inhibits,CDK7
88074,VE-821,inhibits,ATR
88075,PF-04691502,inhibits,PIK3R1
88078,OPC-21268,inhibits,OXTR
88081,BUPARLISIB,inhibits,PIK3R5
88086,XL-228,inhibits,ABL1
88089,IPRATROPIUM,inhibits,CHRM2
88090,VATALANIB,inhibits,KIT
88091,A839977,inhibits,P2RX7
88093,GSK-1838705A,inhibits,INSR
88098,INDOMETHACIN,inhibits,SLC46A1
88103,SOPHORETIN,inhibits,PRKD2
88104,VITAXIN,inhibits,ITGA5
88106,ORPHENADRINE (CHLORIDE),inhibits,SCN1A
88110,ERIBULIN MESYLATE,inhibits,TUBA1A
88111,BELINOSTAT,inhibits,HDAC7
88112,CFTRINH-172,inhibits,CFTR
88117,BUPROPION HYDROCHLORIDE,inhibits,NAT1
88122,ESAXERENONE,inhibits,NR3C2
88123,BML-281,inhibits,HDAC8
88126,AV-203,inhibits,ERBB3
88131,CM4620,inhibits,ORAI2
88132,METERGOLINE,inhibits,HTR2B
88134,COMPOUND 3F [PMID: 12238936],inhibits,FDFT1
88143,MLN-8054,inhibits,AURKA
88158,UMBRALISIB,inhibits,PIK3CD
88161,ERD-308,inhibits,ESR1
88166,IVABRADINE HYDROCHLORIDE,inhibits,HCN4
88182,OMEPRAZOLE MAGNESIUM,inhibits,ATP4A
88183,GDC-0980,inhibits,MTOR
88191,AEE-788,inhibits,EGFR
88193,MASITINIB,inhibits,PDGFRA
88204,BENAZEPRIL HYDROCHLORIDE,inhibits,ACE
88212,ZAK INHIBITOR 6P,inhibits,BLK
88214,USTEKINUMAB,inhibits,IL12B
88219,SEMAGACESTAT,inhibits,PSEN1
88221,COMPOUND E22 [PMID: 31298542],inhibits,AKT3
88230,[3H]OSANETANT,inhibits,TACR3
88232,PEPTIDE 30 [PMID: 27019010],inhibits,PTGS2
88236,DRONEDARONE HYDROCHLORIDE,inhibits,SCN10A
88250,ISATUXIMAB,inhibits,CD38
88251,TMP269,inhibits,HDAC7
88256,AFURESERTIB,inhibits,AKT2
88260,COMPOUND 13A [PMID: 23639540],inhibits,BMPR1A
88261,SEMAXANIB,inhibits,FLT1
88267,CEP-37440,inhibits,ALK
88268,RO4929097,inhibits,NOTCH3
88289,SB-674042,inhibits,HCRTR1
88296,GR-389988,inhibits,CSF1R
88299,METHSCOPOLAMINE BROMIDE,inhibits,CHRM1
88306,DOVITINIB,inhibits,KDR
88316,PWT-33587,inhibits,PIK3CG
88317,COMPOUND 1A [PMID: 24900749],inhibits,CSNK2A1
88321,APOMORPHINE,inhibits,ADRA2B
88322,TAMATINIB,inhibits,SYK
88325,(+)-CYCLAZOSIN,inhibits,ADRA1D
88330,COMPOUND 35 [PMID: 22902653],inhibits,LIMK1
88331,GSMTX-4,inhibits,TRPC1
88332,RO5083945,inhibits,EGFR
88333,CHLOROFORM,inhibits,KCNK17
88336,COMPOUND 35 [PMID: 20684608],inhibits,ROCK1
88367,CUDC-101,inhibits,HDAC11
88373,COMPOUND 27 [PMID: 19854648],inhibits,EIF2AK1
88377,SONIDEGIB,inhibits,SMO
88381,DOXYLAMINE SUCCINATE,inhibits,HRH1
88387,PX-866,inhibits,PIK3C3
88389,COMPOUND 1 [PMID: 18507370],inhibits,ECE2
88393,PD 0325901,inhibits,MAP2K1
88394,S(+)-NIGULDIPINE,inhibits,ADRA1B
88395,ASM-024,inhibits,CHRM2
88396,BX-430,inhibits,P2RX4
88407,CIPROXIFAN,inhibits,HRH3
88410,NADOLOL,inhibits,ADRB1
88414,COMPOUND 2E [PMID: 19013076],inhibits,DDAH1
88422,XL-999,inhibits,FGFR1
88424,GSK-690693,inhibits,PRKCH
88426,ML347,inhibits,BMPR1A
88428,PEXMETINIB,inhibits,FGFR1
88431,PAZOPANIB,inhibits,FGFR1
88435,DIMETHYL FUMARATE,inhibits,KEAP1
88437,Roniciclib,inhibits,CDK5
88446,SWE101,inhibits,PTGS1
88461,NABUMETONE,inhibits,PTGS2
88463,AZD4547,inhibits,FGFR1
88467,FUTIBATINIB,inhibits,FGFR2
88471,FLAVOXATE HYDROCHLORIDE,inhibits,PDE7A
88474,BENZPHETAMINE HYDROCHLORIDE,inhibits,SLC18A2
88486,ATOSIBAN,inhibits,AVPR1B
88491,[125I]CCL11 (HUMAN),inhibits,CCR3
88497,SORAFENIB,inhibits,FLT4
88499,RITANSERIN,inhibits,ADRA1D
88504,NV-128,inhibits,NDUFS3
88505,QUINIDINE GLUCONATE,inhibits,SCN1A
88512,ZONISAMIDE,inhibits,SCN7A
88532,QUINIDINE GLUCONATE,inhibits,SCN4A
88557,GSK650394,inhibits,SGK1
88565,FLUTAMIDE,inhibits,AR
88568,COBALT PROTOPORPHYRIN IX,inhibits,NR1D2
88581,RIDAFOROLIMUS,inhibits,MTOR
88582,PD 0325901,inhibits,MAP2K2
88583,AMOXAPINE,inhibits,DRD2
88606,INDIBULIN,inhibits,TUBB2A
88607,COMPOUND 21 [PMID: 19191557],inhibits,FDFT1
88612,"D(CH2)5[TYR(ET)2,VAL4,DES-GLY9]AVP",inhibits,AVPR1A
88615,BUPIVACAINE HYDROCHLORIDE,inhibits,SCN4A
88617,MM-111,inhibits,ERBB2
88620,DIPHENYLAMINE-2-CARBOXYLIC ACID,inhibits,CLCN2
88629,RILUZOLE,inhibits,SCN10A
88631,WARFARIN,inhibits,VKORC1
88634,AZD4547,inhibits,FGFR2
88636,PKI-166,inhibits,EGFR
88639,AZ505,inhibits,SMYD2
88649,TOZASERTIB,inhibits,AURKB
88657,PI-103,inhibits,PIK3CA
88668,TOLAZOLINE,inhibits,ADRA2B
88669,PAZOPANIB,inhibits,PDGFRB
88673,UCM 549,inhibits,MTNR1B
88677,COMPOUND 16 [PMID: 18945615],inhibits,MAPKAPK5
88688,MYCOPHENOLATE MOFETIL,inhibits,IMPDH1
88691,GSK2646264,inhibits,LCK
88705,GLYCYRRHIZIN,inhibits,SLCO1B3
88711,VORASIDENIB,inhibits,IDH2
88713,ACARBOSE,inhibits,MGA
88725,AS99,inhibits,ADORA2B
88727,BICUCULLINE,inhibits,GABRA3
88739,PROCAINE HYDROCHLORIDE,inhibits,SCN7A
88743,DANUSERTIB,inhibits,AURKA
88749,JNJ-10191584,inhibits,HRH4
88752,PBF-509,inhibits,ADORA2A
88753,CC-401,inhibits,MAPK8
88755,ML385,inhibits,NFE2L2
88756,ML218,inhibits,CACNA1G
88766,VELIPARIB,inhibits,PARP1
88773,CABOZANTINIB,inhibits,KDR
88777,AMG-8718,inhibits,BACE1
88782,NIMESULIDE,inhibits,PTGS1
88785,CAFFEINE,inhibits,ADORA2A
88787,CEP-2563,inhibits,PRKCE
88796,PD 168368,inhibits,GRPR
88798,GSK1521498,inhibits,OPRM1
88799,PRN1371,inhibits,FGFR4
88818,[3H]CPP,inhibits,GRIN2B
88824,AZM-475271,inhibits,SRC
88827,OCTANOL,inhibits,GJA3
88830,BMS-690514,inhibits,ERBB2
88833,PENTOXIFYLLINE,inhibits,PDE7A
88840,MORICIZINE HYDROCHLORIDE,inhibits,SCN3A
88851,ALMOREXANT,inhibits,HCRTR2
88855,PD-0332991,inhibits,CDK4
88856,IRINOTECAN SUCROSOFATE,inhibits,TOP1
88859,ALPHA1-PROTEINASE INHIBITOR,inhibits,ELANE
88861,BECAMPANEL,inhibits,GRIA3
88877,TC-2216,inhibits,CHRNA4
88878,AMOXAPINE,inhibits,DRD1
88881,PDGF RTK INHIBITOR,inhibits,PDGFRB
88883,Roniciclib,inhibits,CDK9
88893,FIMEPINOSTAT,inhibits,PIK3CG
88894,INIPARIB,inhibits,PARP1
88895,IBUPROFEN SODIUM,inhibits,PTGS1
88902,COMPOUND 14K [PMID: 21982499],inhibits,PIM3
88912,GDC0917,inhibits,BIRC2
88913,CI-988,inhibits,CCKBR
88915,HESPERADIN,inhibits,MERTK
88925,ETODOLAC,inhibits,PTGS2
88933,DASOTRALINE,inhibits,SLC6A3
88934,SIBUTRAMINE,inhibits,SLC6A4
88937,FIGOPITANT,inhibits,SPR
88950,FINASTERIDE,inhibits,SRD5A2
88959,(S)-ARN2508,inhibits,FAAH
88967,"[D-PRO4,D-TRP7,9,10]SUBSTANCE P (4-11)",inhibits,GRPR
88971,CYPROHEPTADINE,inhibits,ADRA1B
88979,DACTOLISIB,inhibits,PIK3CA
88990,BUPRENORPHINE,inhibits,OPRK1
89006,2-APB,inhibits,TRPC5
89009,DAROTROPIUM BROMIDE,inhibits,CHRM4
89011,ETORICOXIB,inhibits,PTGS2
89013,RABEPRAZOLE SODIUM,inhibits,ATP4B
89024,SOTRASTAURIN,inhibits,PRKCH
89027,BALANOL,inhibits,GRK4
89030,LEPIRUDIN,inhibits,F2
89035,NS8593,inhibits,KCNN3
89037,CYCLOSPORIN A,inhibits,PPIA
89053,GD3+,inhibits,ASIC3
89059,XL647,inhibits,EPHB4
89067,DIDS,inhibits,CLCN7
89068,XANOMELINE,inhibits,HTR2C
89071,BORTEZOMIB,inhibits,PSME1
89073,PONATINIB,inhibits,RIPK3
89076,CAPTOPRIL,inhibits,ACE
89097,VELIPARIB,inhibits,PARP1
89117,ETHYLISOPROPYLAMILORIDE,inhibits,PKD2L1
89121,AMA0076,inhibits,ROCK2
89133,"COMPOUND 3 [DREYER ET AL., 1991]",inhibits,HMGCR
89139,CLOFARABINE,inhibits,RRM2
89140,NQN-1,inhibits,HDAC6
89150,QUIZARTINIB,inhibits,FLT3
89155,S33084,inhibits,HTR2A
89171,CAFFEINE,inhibits,ADORA1
89177,BENZOLAMIDE,inhibits,CA1
89183,DRONEDARONE HYDROCHLORIDE,inhibits,SCN9A
89185,ROFLUMILAST,inhibits,PDE4B
89188,CHIR-99021,inhibits,MAPK1
89189,COMPOUND 7P [PMID: 7861416],inhibits,PTGIS
89191,AFURESERTIB,inhibits,AKT3
89208,TRAZODONE HYDROCHLORIDE,inhibits,HTT
89221,POLATUZUMAB VEDOTIN,inhibits,CD79B
89223,BIPERIDEN,inhibits,CHRM2
89224,YM-022,inhibits,CCKBR
89226,VINBLASTINE SULFATE,inhibits,TUBB1
89245,COMPOUND 2 [PMID: 19097784],inhibits,PLK1
89253,COMPOUND 38 [PMID: 22123324],inhibits,MCHR2
89255,ABATACEPT,inhibits,CD80
89256,ILORASERTIB,inhibits,FYN
89262,MOTESANIB,inhibits,RET
89267,CDK12 INHIBITOR 2,inhibits,CDK12
89280,DIPYRIDAMOLE,inhibits,SLC29A1
89283,RG3487,inhibits,HTR3B
89286,RITANSERIN,inhibits,HTR1B
89287,PKI-587,inhibits,PIK3CB
89293,NV-128,inhibits,MT-ND4
89296,AXITINIB,inhibits,FLT4
89299,DAROLUTAMIDE,inhibits,AR
89300,VATALANIB,inhibits,KIT
89301,NF340,inhibits,P2RY11
89310,ORANTINIB,inhibits,EGFR
89311,HYDROXYCHLOROQUINE SULFATE,inhibits,TLR9
89323,GLYH-101,inhibits,CFTR
